model_id,scenario_id,fault,target_modality,fault_length,phase,macro_f1,micro_f1,masked_bce,macro_f1_fold_std,micro_f1_fold_std,masked_bce_fold_std,fold_count,seed_count_per_fold
P,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.619074945375,0.731892885197,0.380095696617,0.0404289583616,0.0293667067836,0.0240124330461,5,3
P,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.605447014571,0.729219054657,0.381361049674,0.0332180804907,0.0361834728635,0.0335679191316,5,3
P,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.579033377066,0.722584504167,0.387350026351,0.0230219624088,0.0273869181825,0.0276122136007,5,3
P,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.618630718119,0.747709320732,0.367122597144,0.0290597215378,0.0366252988282,0.0359134792509,5,3
P,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.607021823749,0.74268744955,0.364705937433,0.045657854882,0.0319261751104,0.0296773686627,5,3
P2,persistent.drop.audio,drop,audio,5,fault,0.588083102418,0.690225908568,0.443437016078,0.033759479078,0.0267334895089,0.0344589117776,5,3
P2,persistent.drop.audio,drop,audio,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.audio,drop,audio,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.audio,drop,audio,15,fault,0.59914136475,0.70742762829,0.416639526892,0.0377650578204,0.0266489710809,0.0306709647305,5,3
P2,persistent.drop.audio,drop,audio,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.audio,drop,audio,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.audio,drop,audio,30,fault,0.579277951527,0.720138132463,0.402491796941,0.0308541773438,0.0362743092316,0.0376187261162,5,3
P2,persistent.drop.audio,drop,audio,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.audio,drop,audio,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.drop.location,drop,location,5,fault,0.590572493234,0.702425859798,0.426142845181,0.0192250979778,0.0272281469862,0.017716904665,5,3
P2,persistent.drop.location,drop,location,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.location,drop,location,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.location,drop,location,15,fault,0.595222356911,0.720058910969,0.394107245555,0.0167047443415,0.0290147909159,0.0240684850297,5,3
P2,persistent.drop.location,drop,location,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.location,drop,location,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.location,drop,location,30,fault,0.589723118001,0.735876768169,0.376583251391,0.0182671517334,0.0273876592846,0.0307853223919,5,3
P2,persistent.drop.location,drop,location,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.location,drop,location,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,5,fault,0.600925092606,0.711787059822,0.412692675107,0.026686665322,0.0298405438456,0.033039741793,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,15,fault,0.610186558912,0.728750436404,0.390209080991,0.0331397355227,0.0284001789369,0.0286531992095,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,30,fault,0.597236869476,0.74182853624,0.37678256084,0.0277485399128,0.0325165765413,0.0362896212637,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.phone_acc,drop,phone_acc,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,5,fault,0.598929716817,0.712075473585,0.411664836125,0.0288259141127,0.0293934412262,0.0266342080631,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,15,fault,0.609976691061,0.729874786576,0.385253308735,0.0310605599638,0.0281983589518,0.027208288903,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,30,fault,0.599394244772,0.743794978383,0.369650487811,0.0312802858527,0.0294848000619,0.0334504987443,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.phone_gyro,drop,phone_gyro,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.drop.phone_state,drop,phone_state,5,fault,0.586668387508,0.686173557357,0.435594365007,0.0337758497186,0.0241977589877,0.0235971171334,5,3
P2,persistent.drop.phone_state,drop,phone_state,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.phone_state,drop,phone_state,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.phone_state,drop,phone_state,15,fault,0.59746571016,0.703877174583,0.408993190665,0.0359239134209,0.0269506170134,0.033663999493,5,3
P2,persistent.drop.phone_state,drop,phone_state,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.phone_state,drop,phone_state,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.phone_state,drop,phone_state,30,fault,0.584445512857,0.715457261925,0.396106823732,0.0388433138881,0.029699845571,0.038400113318,5,3
P2,persistent.drop.phone_state,drop,phone_state,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.phone_state,drop,phone_state,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,5,fault,0.571412599904,0.697246293555,0.427840241963,0.0192491239479,0.0334568631995,0.0331139525581,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,15,fault,0.586328498155,0.717002921987,0.404005212935,0.0151373830646,0.0343184459093,0.0322803007436,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,30,fault,0.57782664126,0.729943208131,0.389629250071,0.0158340199562,0.0381415831622,0.0390829773164,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.drop.watch_acc,drop,watch_acc,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,fault,0.578514112989,0.684437951637,0.437803278673,0.0322279622399,0.0265003069476,0.0276611808462,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,fault,0.589796751805,0.701611080683,0.411322715881,0.0348338769587,0.0239063723969,0.0237338893892,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,fault,0.574325131989,0.715479243361,0.397191053861,0.0369685575166,0.027272222003,0.0249215521541,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,fault,0.590163024579,0.697362686267,0.430755812678,0.0269759012473,0.0295301573781,0.0186046163849,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,fault,0.596121829625,0.713202108948,0.404282758978,0.027765829891,0.0292785196683,0.0206418376256,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,fault,0.589327871292,0.728826414999,0.388421270251,0.0282085116334,0.0286699303315,0.0236615733866,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,fault,0.603040470664,0.710614698823,0.409631472382,0.0268940309297,0.0283679740692,0.0297996276722,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,fault,0.611386747896,0.727466431056,0.38626842317,0.0295054992099,0.026718153961,0.0256999618085,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,fault,0.598857216372,0.741186719239,0.372903155463,0.0237982322036,0.0301340516383,0.0325249639998,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,fault,0.604183888255,0.712305683813,0.411333154228,0.0275690683302,0.029230148101,0.0263180185145,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,fault,0.613603455684,0.729782559115,0.383960534579,0.0277086633712,0.0278170006919,0.0254372785636,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,fault,0.602063892268,0.74475835313,0.367069757713,0.028703821814,0.0292190289577,0.0303540245672,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,fault,0.581708009688,0.682701796213,0.433809851383,0.0270356717441,0.028623514978,0.0229095424081,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,fault,0.591892668874,0.700434371721,0.406935487866,0.030284512123,0.0300377696573,0.0301031040235,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.582580938001,0.713525615552,0.393544267394,0.038154899084,0.0310633238919,0.0351125756032,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.581546803246,0.695545194594,0.421532187945,0.0290701336518,0.0257491067229,0.0242412388616,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.606594166717,0.71514041785,0.405643022541,0.0276053138094,0.0283751969585,0.0299924940203,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.60979430112,0.717255482217,0.40154432338,0.0308658919258,0.0259760387619,0.0236411550224,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.59369060122,0.714281435762,0.397747022385,0.0288782760614,0.0240807419895,0.0214117808357,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.615924327265,0.732143805026,0.378335862146,0.0388572427383,0.0262657885798,0.0214172361421,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.604495098568,0.730853365406,0.379993455357,0.0351220214624,0.0331849250816,0.0340123524983,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.580328526001,0.72723066,0.384335407994,0.0217137220159,0.0263293130964,0.0254609051191,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.618646194523,0.748739535951,0.364107133155,0.0420314989626,0.036257424618,0.0352967966155,5,3
P2,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.603484290251,0.74364176348,0.362523936976,0.0472062230808,0.0329552872013,0.0288976686385,5,3
