run_key,group,profile,model_name,fold,seed,status,attempt_count,created_at,updated_at,run_dir,protocol_sha256,command,reason,error_log
V2-4|B4|fold3|seed29,V2-4,v2_multiseed_core,B4,3,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T17:44:27.900026+00:00,runs/extrasensory-gated-fold3-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model gated --fold 3 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B4_fold3_seed29\attempt-1.log
V2-4|B4|fold3|seed47,V2-4,v2_multiseed_core,B4,3,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T18:44:30.564934+00:00,runs/extrasensory-gated-fold3-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model gated --fold 3 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B4_fold3_seed47\attempt-1.log
V2-4|B4|fold4|seed13,V2-4,v2_multiseed_core,B4,4,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-gated-fold4-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-gated-fold4-seed13-credible,
V2-4|B4|fold4|seed29,V2-4,v2_multiseed_core,B4,4,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T20:07:27.394009+00:00,runs/extrasensory-gated-fold4-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model gated --fold 4 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B4_fold4_seed29\attempt-1.log
V2-4|B4|fold4|seed47,V2-4,v2_multiseed_core,B4,4,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T21:01:21.740570+00:00,runs/extrasensory-gated-fold4-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model gated --fold 4 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B4_fold4_seed47\attempt-1.log
V2-4|B5|fold0|seed13,V2-4,v2_multiseed_core,B5,0,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-robust-gated-fold0-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-robust-gated-fold0-seed13-credible,
V2-4|B5|fold0|seed29,V2-4,v2_multiseed_core,B5,0,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:53:08.770134+00:00,runs/extrasensory-robust-gated-fold0-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 0 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_logs\V2-4_B5_fold0_seed29\attempt-1.log
V2-4|B5|fold0|seed47,V2-4,v2_multiseed_core,B5,0,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T14:03:03.047191+00:00,runs/extrasensory-robust-gated-fold0-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 0 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold0_seed47\attempt-1.log
V2-4|B5|fold1|seed13,V2-4,v2_multiseed_core,B5,1,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-robust-gated-fold1-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-robust-gated-fold1-seed13-credible,
V2-4|B5|fold1|seed29,V2-4,v2_multiseed_core,B5,1,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T15:13:10.031192+00:00,runs/extrasensory-robust-gated-fold1-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 1 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold1_seed29\attempt-1.log
V2-4|B5|fold1|seed47,V2-4,v2_multiseed_core,B5,1,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T16:01:58.186299+00:00,runs/extrasensory-robust-gated-fold1-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 1 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,controller_handoff_artifacts_verified,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold1_seed47\attempt-1.log
V2-4|B5|fold2|seed13,V2-4,v2_multiseed_core,B5,2,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-robust-gated-fold2-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-robust-gated-fold2-seed13-credible,
V2-4|B5|fold2|seed29,V2-4,v2_multiseed_core,B5,2,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T16:43:13.550583+00:00,runs/extrasensory-robust-gated-fold2-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 2 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold2_seed29\attempt-1.log
V2-4|B5|fold2|seed47,V2-4,v2_multiseed_core,B5,2,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T17:20:50.706006+00:00,runs/extrasensory-robust-gated-fold2-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 2 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold2_seed47\attempt-1.log
V2-4|B5|fold3|seed13,V2-4,v2_multiseed_core,B5,3,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-robust-gated-fold3-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-robust-gated-fold3-seed13-credible,
V2-4|B5|fold3|seed29,V2-4,v2_multiseed_core,B5,3,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T18:19:38.500656+00:00,runs/extrasensory-robust-gated-fold3-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 3 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold3_seed29\attempt-1.log
V2-4|B5|fold3|seed47,V2-4,v2_multiseed_core,B5,3,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T19:10:28.184580+00:00,runs/extrasensory-robust-gated-fold3-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 3 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold3_seed47\attempt-1.log
V2-4|B5|fold4|seed13,V2-4,v2_multiseed_core,B5,4,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/extrasensory-robust-gated-fold4-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-robust-gated-fold4-seed13-credible,
V2-4|B5|fold4|seed29,V2-4,v2_multiseed_core,B5,4,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T20:28:58.989136+00:00,runs/extrasensory-robust-gated-fold4-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 4 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold4_seed29\attempt-1.log
V2-4|B5|fold4|seed47,V2-4,v2_multiseed_core,B5,4,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T21:22:49.594185+00:00,runs/extrasensory-robust-gated-fold4-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --v1-model robust-gated --fold 4 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_B5_fold4_seed47\attempt-1.log
V2-4|P2|fold0|seed13,V2-4,v2_multiseed_core,P2,0,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold0-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-p2-fold0-seed13-v2_seed13,
V2-4|P2|fold0|seed29,V2-4,v2_multiseed_core,P2,0,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T15:46:52.574497+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold0-seed29-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 0 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,artifact_reconciliation_no_rerun:thresholds.source_split=val,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold0_seed29\attempt-1.log
V2-4|P2|fold0|seed47,V2-4,v2_multiseed_core,P2,0,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T15:46:52.601656+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold0-seed47-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 0 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,artifact_reconciliation_no_rerun:thresholds.source_split=val,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold0_seed47\attempt-1.log
V2-4|P2|fold1|seed13,V2-4,v2_multiseed_core,P2,1,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold1-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-p2-fold1-seed13-v2_seed13,
V2-4|P2|fold1|seed29,V2-4,v2_multiseed_core,P2,1,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T16:01:58.202715+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold1-seed29-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 1 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,controller_handoff_artifacts_verified,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold1_seed29\attempt-1.log
V2-4|P2|fold1|seed47,V2-4,v2_multiseed_core,P2,1,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T16:21:28.188269+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold1-seed47-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 1 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold1_seed47\attempt-1.log
V2-4|P2|fold2|seed13,V2-4,v2_multiseed_core,P2,2,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold2-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-p2-fold2-seed13-v2_seed13,
V2-4|P2|fold2|seed29,V2-4,v2_multiseed_core,P2,2,29,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T17:04:16.295145+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold2-seed29-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 2 --seed 29 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold2_seed29\attempt-1.log
V2-4|P2|fold2|seed47,V2-4,v2_multiseed_core,P2,2,47,success,1,2026-09-18T12:22:54.853423+00:00,2026-09-18T17:54:01.174099+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold2-seed47-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_unit.py train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --variant P2 --fold 2 --seed 47 --protocol-sha256 35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,runs\v2\_phase_v2_4_parallel_logs\V2-4_P2_fold2_seed47\attempt-1.log
V2-4|P2|fold3|seed13,V2-4,v2_multiseed_core,P2,3,13,success,0,2026-09-18T12:22:54.853423+00:00,2026-09-18T12:22:54.853423+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold3-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,,reused_contract_verified:extrasensory-p2-fold3-seed13-v2_seed13,
