run_key,group,profile,model_name,fold,seed,status,attempt_count,created_at,updated_at,run_dir,protocol_sha256,command,reason,error_log
V2-4-EXT|B4|fold4|seed29,V2-4-extended,v2_multiseed_extended,B4,4,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:25:19.149504+00:00,runs/extrasensory-gated-fold4-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-gated-fold4-seed29-full --model-id B4,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B4_fold4_seed29\attempt-1.log
V2-4-EXT|B4|fold4|seed47,V2-4-extended,v2_multiseed_extended,B4,4,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:25:48.945426+00:00,runs/extrasensory-gated-fold4-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-gated-fold4-seed47-full --model-id B4,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B4_fold4_seed47\attempt-1.log
V2-4-EXT|B5|fold0|seed13,V2-4-extended,v2_multiseed_extended,B5,0,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:27:02.188579+00:00,runs/extrasensory-robust-gated-fold0-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold0-seed13-credible --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold0_seed13\attempt-1.log
V2-4-EXT|B5|fold0|seed29,V2-4-extended,v2_multiseed_extended,B5,0,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:27:30.566090+00:00,runs/extrasensory-robust-gated-fold0-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold0-seed29-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold0_seed29\attempt-1.log
V2-4-EXT|B5|fold0|seed47,V2-4-extended,v2_multiseed_extended,B5,0,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:28:46.501332+00:00,runs/extrasensory-robust-gated-fold0-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold0-seed47-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold0_seed47\attempt-1.log
V2-4-EXT|B5|fold1|seed13,V2-4-extended,v2_multiseed_extended,B5,1,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:29:30.519925+00:00,runs/extrasensory-robust-gated-fold1-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold1-seed13-credible --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold1_seed13\attempt-1.log
V2-4-EXT|B5|fold1|seed29,V2-4-extended,v2_multiseed_extended,B5,1,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:30:47.234137+00:00,runs/extrasensory-robust-gated-fold1-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold1-seed29-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold1_seed29\attempt-1.log
V2-4-EXT|B5|fold1|seed47,V2-4-extended,v2_multiseed_extended,B5,1,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:31:32.632335+00:00,runs/extrasensory-robust-gated-fold1-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold1-seed47-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold1_seed47\attempt-1.log
V2-4-EXT|B5|fold2|seed13,V2-4-extended,v2_multiseed_extended,B5,2,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:33:41.271797+00:00,runs/extrasensory-robust-gated-fold2-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold2-seed13-credible --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold2_seed13\attempt-1.log
V2-4-EXT|B5|fold2|seed29,V2-4-extended,v2_multiseed_extended,B5,2,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:34:22.946331+00:00,runs/extrasensory-robust-gated-fold2-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold2-seed29-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold2_seed29\attempt-1.log
V2-4-EXT|B5|fold2|seed47,V2-4-extended,v2_multiseed_extended,B5,2,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:36:32.615123+00:00,runs/extrasensory-robust-gated-fold2-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold2-seed47-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold2_seed47\attempt-1.log
V2-4-EXT|B5|fold3|seed13,V2-4-extended,v2_multiseed_extended,B5,3,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:36:41.786817+00:00,runs/extrasensory-robust-gated-fold3-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold3-seed13-credible --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold3_seed13\attempt-1.log
V2-4-EXT|B5|fold3|seed29,V2-4-extended,v2_multiseed_extended,B5,3,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:38:50.266666+00:00,runs/extrasensory-robust-gated-fold3-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold3-seed29-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold3_seed29\attempt-1.log
V2-4-EXT|B5|fold3|seed47,V2-4-extended,v2_multiseed_extended,B5,3,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:39:00.324679+00:00,runs/extrasensory-robust-gated-fold3-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold3-seed47-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold3_seed47\attempt-1.log
V2-4-EXT|B5|fold4|seed13,V2-4-extended,v2_multiseed_extended,B5,4,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:39:55.168058+00:00,runs/extrasensory-robust-gated-fold4-seed13-credible,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold4-seed13-credible --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold4_seed13\attempt-1.log
V2-4-EXT|B5|fold4|seed29,V2-4-extended,v2_multiseed_extended,B5,4,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:40:05.659096+00:00,runs/extrasensory-robust-gated-fold4-seed29-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold4-seed29-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold4_seed29\attempt-1.log
V2-4-EXT|B5|fold4|seed47,V2-4-extended,v2_multiseed_extended,B5,4,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:41:01.313358+00:00,runs/extrasensory-robust-gated-fold4-seed47-full,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\extrasensory-robust-gated-fold4-seed47-full --model-id B5,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_B5_fold4_seed47\attempt-1.log
V2-4-EXT|P2|fold0|seed13,V2-4-extended,v2_multiseed_extended,P2,0,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:42:09.004944+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold0-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\v2\phase_v2_3\extrasensory-p2-fold0-seed13-v2_seed13 --model-id P2,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_P2_fold0_seed13\attempt-1.log
V2-4-EXT|P2|fold0|seed29,V2-4-extended,v2_multiseed_extended,P2,0,29,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:43:03.569420+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold0-seed29-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\v2\phase_v2_4\extrasensory-p2-fold0-seed29-v2_multiseed --model-id P2,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_P2_fold0_seed29\attempt-1.log
V2-4-EXT|P2|fold0|seed47,V2-4-extended,v2_multiseed_extended,P2,0,47,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:44:10.382017+00:00,runs/v2/phase_v2_4/extrasensory-p2-fold0-seed47-v2_multiseed,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\v2\phase_v2_4\extrasensory-p2-fold0-seed47-v2_multiseed --model-id P2,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_P2_fold0_seed47\attempt-1.log
V2-4-EXT|P2|fold1|seed13,V2-4-extended,v2_multiseed_extended,P2,1,13,success,1,2026-09-19T01:06:21.453214+00:00,2026-09-19T01:45:27.512216+00:00,runs/v2/phase_v2_3/extrasensory-p2-fold1-seed13-v2_seed13,35035f18ccb129c1f3b5d8b70f724d9059bf4f5d433259ba586b477d30bd9d34,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\scripts\run_v2_phase4_extended_unit.py --run-dir C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\runs\v2\phase_v2_3\extrasensory-p2-fold1-seed13-v2_seed13 --model-id P2,,runs\v2\_phase_v2_4_extended_parallel_logs\V2-4-EXT_P2_fold1_seed13\attempt-1.log
