model_id,fold,scenario_id,fault,target_modality,fault_length,phase,macro_f1,micro_f1,masked_bce,seed_count
B5,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.691785773194,0.711711515692,0.390283320848,3
B5,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.667203490899,0.696120333554,0.406080403175,3
B5,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.650682460102,0.707113625533,0.383667541931,3
B5,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.681881166542,0.729179806668,0.373294401234,3
B5,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.695679185019,0.738834505127,0.354527703884,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.629918726169,0.656688364659,0.457876325435,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.654345432317,0.675459580841,0.447592174917,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.659072517164,0.682294155848,0.425907904428,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.647811855307,0.68813116853,0.41365532328,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.691785773194,0.711711515692,0.390283320848,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.667203490899,0.696120333554,0.406080403175,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.625836871738,0.706373567873,0.396171729024,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.681881166542,0.729179806668,0.373294401234,3
B5,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.695679185019,0.738834505127,0.354527703884,3
P,0,persistent.drop.audio,drop,audio,5,fault,0.573812847184,0.73213138991,0.388732156331,3
P,0,persistent.drop.audio,drop,audio,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.audio,drop,audio,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.audio,drop,audio,15,fault,0.588094865187,0.754777484949,0.358299945737,3
P,0,persistent.drop.audio,drop,audio,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.audio,drop,audio,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.audio,drop,audio,30,fault,0.583409569761,0.78241685817,0.329558738245,3
P,0,persistent.drop.audio,drop,audio,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.audio,drop,audio,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.drop.location,drop,location,5,fault,0.565139065821,0.726279283118,0.419544068385,3
P,0,persistent.drop.location,drop,location,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.location,drop,location,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.location,drop,location,15,fault,0.569816277177,0.744611287922,0.379562765987,3
P,0,persistent.drop.location,drop,location,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.location,drop,location,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.location,drop,location,30,fault,0.574293017114,0.772335688404,0.355772336885,3
P,0,persistent.drop.location,drop,location,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.location,drop,location,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.drop.phone_acc,drop,phone_acc,5,fault,0.582393604531,0.747530920396,0.358127569169,3
P,0,persistent.drop.phone_acc,drop,phone_acc,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.phone_acc,drop,phone_acc,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.phone_acc,drop,phone_acc,15,fault,0.590470689447,0.767656343268,0.334540387352,3
P,0,persistent.drop.phone_acc,drop,phone_acc,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.phone_acc,drop,phone_acc,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.phone_acc,drop,phone_acc,30,fault,0.589582439705,0.79407963415,0.30811604759,3
P,0,persistent.drop.phone_acc,drop,phone_acc,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.phone_acc,drop,phone_acc,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,5,fault,0.577701414533,0.747151206211,0.366585234964,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,15,fault,0.588406983099,0.768061938576,0.334759083585,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,30,fault,0.58679397952,0.79387705634,0.30793926178,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.phone_gyro,drop,phone_gyro,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.drop.phone_state,drop,phone_state,5,fault,0.558536243983,0.717730096913,0.389459389765,3
P,0,persistent.drop.phone_state,drop,phone_state,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.phone_state,drop,phone_state,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.phone_state,drop,phone_state,15,fault,0.573140701515,0.74517215516,0.352171027982,3
P,0,persistent.drop.phone_state,drop,phone_state,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.phone_state,drop,phone_state,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.phone_state,drop,phone_state,30,fault,0.561415638281,0.76536610347,0.32887125825,3
P,0,persistent.drop.phone_state,drop,phone_state,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.phone_state,drop,phone_state,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.drop.watch_acc,drop,watch_acc,5,fault,0.558495376446,0.734555348974,0.38568503624,3
P,0,persistent.drop.watch_acc,drop,watch_acc,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.drop.watch_acc,drop,watch_acc,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.drop.watch_acc,drop,watch_acc,15,fault,0.57450625421,0.758236740156,0.352580059515,3
P,0,persistent.drop.watch_acc,drop,watch_acc,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.drop.watch_acc,drop,watch_acc,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.drop.watch_acc,drop,watch_acc,30,fault,0.565109470404,0.785032686194,0.32607150283,3
P,0,persistent.drop.watch_acc,drop,watch_acc,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.drop.watch_acc,drop,watch_acc,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,fault,0.548419875442,0.716126755379,0.400171078321,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,fault,0.561499756829,0.736621203427,0.370286045264,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,fault,0.555197554151,0.764707145949,0.347644536899,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,fault,0.561368310726,0.726043722802,0.410757509347,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,fault,0.568722761045,0.744544050312,0.380837996933,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,fault,0.569903055635,0.773219430878,0.358948844794,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,fault,0.585498621015,0.745543132016,0.35993127995,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,fault,0.590142798919,0.764770842373,0.336904479628,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,fault,0.588415418569,0.791610520092,0.314560132311,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,fault,0.585419277125,0.746558289861,0.368413863158,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,fault,0.592207434694,0.767721180121,0.33614062593,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,fault,0.59636920655,0.796092723412,0.312524474186,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,fault,0.540152671018,0.701730454743,0.402834502495,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,fault,0.551009963131,0.723265720029,0.371119384321,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.540225509023,0.741760744289,0.351650539857,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.553739514859,0.72269305601,0.389081347396,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.58056401331,0.746987445182,0.363902832262,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.586767374175,0.748067075733,0.361972872439,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.566878309237,0.744643334918,0.359696925678,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.596393427544,0.771185876249,0.337518454045,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.605000541227,0.778532697098,0.323453323874,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.555362351783,0.76340476399,0.339327025516,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.608560104211,0.80656564055,0.305735138756,3
P,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.581862792174,0.793961590715,0.315711149051,3
P,1,persistent.drop.audio,drop,audio,5,fault,0.581274738916,0.669728538317,0.446608327024,3
P,1,persistent.drop.audio,drop,audio,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.audio,drop,audio,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.audio,drop,audio,15,fault,0.584641264993,0.686303747288,0.438265903053,3
P,1,persistent.drop.audio,drop,audio,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.audio,drop,audio,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.audio,drop,audio,30,fault,0.562905793701,0.692363877897,0.443208304043,3
P,1,persistent.drop.audio,drop,audio,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.audio,drop,audio,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.drop.location,drop,location,5,fault,0.590323829011,0.697512414261,0.40133391961,3
P,1,persistent.drop.location,drop,location,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.location,drop,location,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.location,drop,location,15,fault,0.588394237074,0.718108859468,0.366575930027,3
P,1,persistent.drop.location,drop,location,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.location,drop,location,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.location,drop,location,30,fault,0.588787746534,0.742336807333,0.339862838276,3
P,1,persistent.drop.location,drop,location,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.location,drop,location,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.drop.phone_acc,drop,phone_acc,5,fault,0.581101679852,0.6883771778,0.419410215668,3
P,1,persistent.drop.phone_acc,drop,phone_acc,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.phone_acc,drop,phone_acc,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.phone_acc,drop,phone_acc,15,fault,0.5831247694,0.706171477178,0.409480020629,3
P,1,persistent.drop.phone_acc,drop,phone_acc,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.phone_acc,drop,phone_acc,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.phone_acc,drop,phone_acc,30,fault,0.565920860597,0.718401815523,0.400555988303,3
P,1,persistent.drop.phone_acc,drop,phone_acc,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.phone_acc,drop,phone_acc,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,5,fault,0.586903548686,0.691427096917,0.413030748265,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,15,fault,0.588047451763,0.709734968914,0.397791021704,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,30,fault,0.578699764679,0.720135272545,0.389956587909,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.phone_gyro,drop,phone_gyro,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.drop.phone_state,drop,phone_state,5,fault,0.573518816114,0.663384646857,0.460851737503,3
P,1,persistent.drop.phone_state,drop,phone_state,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.phone_state,drop,phone_state,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.phone_state,drop,phone_state,15,fault,0.572207778129,0.677998219167,0.457460384661,3
P,1,persistent.drop.phone_state,drop,phone_state,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.phone_state,drop,phone_state,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.phone_state,drop,phone_state,30,fault,0.564786244881,0.692298660907,0.455143992652,3
P,1,persistent.drop.phone_state,drop,phone_state,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.phone_state,drop,phone_state,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.drop.watch_acc,drop,watch_acc,5,fault,0.569101412851,0.679130999293,0.431580417812,3
P,1,persistent.drop.watch_acc,drop,watch_acc,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.drop.watch_acc,drop,watch_acc,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.drop.watch_acc,drop,watch_acc,15,fault,0.572584770455,0.697827569836,0.417367578375,3
P,1,persistent.drop.watch_acc,drop,watch_acc,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.drop.watch_acc,drop,watch_acc,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.drop.watch_acc,drop,watch_acc,30,fault,0.568295415062,0.70844909484,0.415562411337,3
P,1,persistent.drop.watch_acc,drop,watch_acc,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.drop.watch_acc,drop,watch_acc,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,fault,0.571319843075,0.669280717916,0.43152657569,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,fault,0.577015108196,0.687792727377,0.416577667189,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,fault,0.557911080017,0.696685122013,0.417301375825,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,fault,0.587316549599,0.686483373606,0.409369676863,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,fault,0.58998215881,0.703200588971,0.387032717762,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,fault,0.578428490723,0.718807309573,0.376070953068,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,fault,0.59088388415,0.692544448589,0.405224084455,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,fault,0.589899541294,0.709341861071,0.391044859785,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,fault,0.58565726786,0.725999609137,0.382430285205,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,fault,0.593966186443,0.692419341304,0.403317821558,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,fault,0.600776865463,0.711569235575,0.384710644878,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,fault,0.58536234302,0.723874642534,0.377232129074,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,fault,0.562999210741,0.657018452594,0.44352462126,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,fault,0.563511542638,0.673464884573,0.433496073832,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.55766829279,0.686966568364,0.428934946149,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.576508455869,0.681120549965,0.417227031816,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.607150820398,0.701383877914,0.400245632003,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.61484958593,0.704431223834,0.397377058999,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.582753003921,0.699988149213,0.402370663558,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.605767955938,0.713341977307,0.386200623999,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.574897213847,0.712306308512,0.386500923783,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.565769449082,0.710213147852,0.398780821723,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.58647908658,0.724299041365,0.385175555975,3
P,1,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.570888498077,0.711669656854,0.384040527832,3
P,2,persistent.drop.audio,drop,audio,5,fault,0.609343706611,0.717023506438,0.424871142579,3
P,2,persistent.drop.audio,drop,audio,5,post,0.619720056819,0.735661536998,0.404462182922,3
P,2,persistent.drop.audio,drop,audio,5,pre,0.620273612505,0.735685437738,0.409874360599,3
