run_key,group,profile,model_name,fold,seed,status,attempt_count,created_at,updated_at,run_dir,protocol_sha256,command,reason,error_log
credible|gated|fold4|seed13,credible,credible,gated,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T05:51:08.897164+00:00,runs/extrasensory-gated-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model gated --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_gated_fold4_seed13\attempt-1.log
credible|late|fold0|seed13,credible,credible,late,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T05:56:43.466157+00:00,runs/extrasensory-late-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model late --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_late_fold0_seed13\attempt-1.log
credible|late|fold1|seed13,credible,credible,late,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:03:04.709494+00:00,runs/extrasensory-late-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model late --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_late_fold1_seed13\attempt-1.log
credible|late|fold2|seed13,credible,credible,late,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:08:18.177343+00:00,runs/extrasensory-late-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model late --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_late_fold2_seed13\attempt-1.log
credible|late|fold3|seed13,credible,credible,late,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:14:32.840636+00:00,runs/extrasensory-late-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model late --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_late_fold3_seed13\attempt-1.log
credible|late|fold4|seed13,credible,credible,late,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:18:11.761602+00:00,runs/extrasensory-late-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model late --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_late_fold4_seed13\attempt-1.log
credible|linear|fold0|seed13,credible,credible,linear,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:20:24.701324+00:00,runs/extrasensory-linear-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model linear --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_linear_fold0_seed13\attempt-1.log
credible|linear|fold1|seed13,credible,credible,linear,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:22:17.745528+00:00,runs/extrasensory-linear-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model linear --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_linear_fold1_seed13\attempt-1.log
credible|linear|fold2|seed13,credible,credible,linear,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:23:39.784493+00:00,runs/extrasensory-linear-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model linear --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_linear_fold2_seed13\attempt-1.log
credible|linear|fold3|seed13,credible,credible,linear,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:25:02.703951+00:00,runs/extrasensory-linear-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model linear --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_linear_fold3_seed13\attempt-1.log
credible|linear|fold4|seed13,credible,credible,linear,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:27:25.300385+00:00,runs/extrasensory-linear-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model linear --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_linear_fold4_seed13\attempt-1.log
credible|mlp|fold0|seed13,credible,credible,mlp,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:31:53.658616+00:00,runs/extrasensory-mlp-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model mlp --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_mlp_fold0_seed13\attempt-1.log
credible|mlp|fold1|seed13,credible,credible,mlp,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:35:28.560943+00:00,runs/extrasensory-mlp-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model mlp --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_mlp_fold1_seed13\attempt-1.log
credible|mlp|fold2|seed13,credible,credible,mlp,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:39:10.249796+00:00,runs/extrasensory-mlp-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model mlp --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_mlp_fold2_seed13\attempt-1.log
credible|mlp|fold3|seed13,credible,credible,mlp,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:44:10.381156+00:00,runs/extrasensory-mlp-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model mlp --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_mlp_fold3_seed13\attempt-1.log
credible|mlp|fold4|seed13,credible,credible,mlp,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T06:46:49.624909+00:00,runs/extrasensory-mlp-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model mlp --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_mlp_fold4_seed13\attempt-1.log
credible|quality-aware|fold0|seed13,credible,credible,quality-aware,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T05:22:16.454237+00:00,runs/extrasensory-quality-aware-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model quality-aware --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_quality-aware_fold0_seed13\attempt-1.log
credible|quality-aware|fold1|seed13,credible,credible,quality-aware,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T07:27:26.338867+00:00,runs/extrasensory-quality-aware-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model quality-aware --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_quality-aware_fold1_seed13\attempt-1.log
credible|quality-aware|fold2|seed13,credible,credible,quality-aware,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T07:51:58.253149+00:00,runs/extrasensory-quality-aware-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model quality-aware --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_quality-aware_fold2_seed13\attempt-1.log
credible|quality-aware|fold3|seed13,credible,credible,quality-aware,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T09:31:26.060446+00:00,runs/extrasensory-quality-aware-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model quality-aware --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_quality-aware_fold3_seed13\attempt-1.log
credible|quality-aware|fold4|seed13,credible,credible,quality-aware,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T09:52:42.460554+00:00,runs/extrasensory-quality-aware-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model quality-aware --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_quality-aware_fold4_seed13\attempt-1.log
credible|robust-gated|fold0|seed13,credible,credible,robust-gated,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T03:46:02.929873+00:00,runs/extrasensory-robust-gated-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model robust-gated --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_robust-gated_fold0_seed13\attempt-1.log
credible|robust-gated|fold1|seed13,credible,credible,robust-gated,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T10:28:52.178146+00:00,runs/extrasensory-robust-gated-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model robust-gated --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_robust-gated_fold1_seed13\attempt-1.log
credible|robust-gated|fold2|seed13,credible,credible,robust-gated,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T10:56:35.705408+00:00,runs/extrasensory-robust-gated-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model robust-gated --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_robust-gated_fold2_seed13\attempt-1.log
credible|robust-gated|fold3|seed13,credible,credible,robust-gated,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T11:46:07.843798+00:00,runs/extrasensory-robust-gated-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model robust-gated --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_robust-gated_fold3_seed13\attempt-1.log
credible|robust-gated|fold4|seed13,credible,credible,robust-gated,4,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T12:14:24.668257+00:00,runs/extrasensory-robust-gated-fold4-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model robust-gated --fold 4 --seed 13 --profile credible,,runs\_phase5_logs\credible_robust-gated_fold4_seed13\attempt-1.log
credible|single-audio|fold0|seed13,credible,credible,single-audio,0,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T12:16:58.637002+00:00,runs/extrasensory-single-audio-fold0-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model single-audio --fold 0 --seed 13 --profile credible,,runs\_phase5_logs\credible_single-audio_fold0_seed13\attempt-1.log
credible|single-audio|fold1|seed13,credible,credible,single-audio,1,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T12:18:49.487820+00:00,runs/extrasensory-single-audio-fold1-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model single-audio --fold 1 --seed 13 --profile credible,,runs\_phase5_logs\credible_single-audio_fold1_seed13\attempt-1.log
credible|single-audio|fold2|seed13,credible,credible,single-audio,2,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T12:21:42.890580+00:00,runs/extrasensory-single-audio-fold2-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model single-audio --fold 2 --seed 13 --profile credible,,runs\_phase5_logs\credible_single-audio_fold2_seed13\attempt-1.log
credible|single-audio|fold3|seed13,credible,credible,single-audio,3,13,success,1,2026-09-10T02:37:17.696014+00:00,2026-09-10T12:23:44.725506+00:00,runs/extrasensory-single-audio-fold3-seed13-credible,91a4e5fd7547ecf347d7fb3d7ee101d7389ac71f77386d4301e1bc1ec8929a7b,C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense\.venv-dev\Scripts\python.exe -m robustsense.cli.train --project-root C:\Users\Cs060\Documents\Codex\2026-09-10\zi-a\outputs\robustsense --data-config configs/data/extrasensory.yaml --model single-audio --fold 3 --seed 13 --profile credible,,runs\_phase5_logs\credible_single-audio_fold3_seed13\attempt-1.log
